Fecha	VLP
13/05/2019	110,282403
14/05/2019	110,273115
15/05/2019	110,270429
16/05/2019	110,267134
17/05/2019	110,267545
18/05/2019	110,269229
19/05/2019	110,27096
20/05/2019	110,268027
21/05/2019	110,265114
22/05/2019	110,261805
23/05/2019	110,252095
24/05/2019	110,256204
25/05/2019	110,258132
26/05/2019	110,26002
27/05/2019	110,245622
28/05/2019	110,244788
29/05/2019	110,240089
30/05/2019	110,235873
31/05/2019	110,232382
01/06/2019	110,233951
02/06/2019	110,235995
03/06/2019	110,239899
04/06/2019	110,246478
05/06/2019	110,250501
06/06/2019	110,245702
07/06/2019	110,25305
08/06/2019	110,255008
09/06/2019	110,256943
10/06/2019	110,252884
11/06/2019	110,251455
12/06/2019	110,246445
13/06/2019	110,245725
14/06/2019	110,248333
15/06/2019	110,250122
16/06/2019	110,251943
17/06/2019	110,250328
18/06/2019	110,260298
19/06/2019	110,267685
20/06/2019	110,266324
21/06/2019	110,263629
22/06/2019	110,264893
23/06/2019	110,266207
24/06/2019	110,265018
25/06/2019	110,259589
26/06/2019	110,25437
27/06/2019	110,249044
28/06/2019	110,245598
29/06/2019	110,246975
30/06/2019	110,248329
01/07/2019	110,259003
02/07/2019	110,26591
03/07/2019	110,26694
04/07/2019	110,258119
05/07/2019	110,253134
06/07/2019	110,254637
07/07/2019	110,256139
08/07/2019	110,252059
09/07/2019	110,249208
10/07/2019	110,248829
11/07/2019	110,247465
12/07/2019	110,244368
13/07/2019	110,24598
14/07/2019	110,24759
15/07/2019	110,254752
16/07/2019	110,258071
17/07/2019	110,258617
18/07/2019	110,252049
19/07/2019	110,252628
20/07/2019	110,254161
21/07/2019	110,255697
22/07/2019	110,257642
23/07/2019	110,257561
24/07/2019	110,263939
25/07/2019	110,260839
26/07/2019	110,25521
27/07/2019	110,256722
28/07/2019	110,258236
29/07/2019	110,258651
30/07/2019	110,253909
31/07/2019	110,25399
01/08/2019	110,247589
02/08/2019	110,242173
03/08/2019	110,244007
04/08/2019	110,245838
05/08/2019	110,243495
06/08/2019	110,244621
07/08/2019	110,246811
08/08/2019	110,235293
09/08/2019	110,207053
10/08/2019	110,208832
11/08/2019	110,21062
12/08/2019	110,219511
13/08/2019	110,225474
14/08/2019	110,231175
15/08/2019	110,222182
16/08/2019	110,194413
17/08/2019	110,196179
18/08/2019	110,197945
19/08/2019	110,198666
20/08/2019	110,202631
21/08/2019	110,201327
22/08/2019	110,197611
23/08/2019	110,207386
24/08/2019	110,209104
